(0, 0, 0, 6, '40703-01-34-02', 0.5036603970592134)
(0, 0, 0, 7, '20402-01-28-00', 0.36131481623849204)
(0, 0, 0, 7, '20402-01-24-01', 0.3191739738560806)
(0, 0, 0, 7, '20402-01-03-00', 0.29358761369799063)
(0, 0, 0, 7, '20402-01-34-00', 0.2544913750134719)
(0, 0, 0, 7, '20402-01-30-00', 0.19253147895946673)
(0, 0, 0, 7, '20402-01-32-01', 0.27803069189147744)
(0, 0, 0, 7, '30703-01-29-00', 0.38001877654287036)
(0, 0, 0, 7, '10408-01-20-00', 0.16806182992823313)
(0, 0, 0, 7, '10408-01-12-00', 0.1654160885252313)
(0, 0, 0, 7, '40703-01-22-00', 0.43822355144333675)
(0, 0, 0, 7, '40703-01-22-01', 0.19578748277472893)
(0, 0, 0, 7, '20402-01-46-00', 0.39130776756972074)
(0, 0, 0, 7, '40703-01-35-01', 0.3424674997190365)
(0, 0, 0, 7, '10408-01-15-05', 0.36617691638282274)
(0, 0, 0, 7, '10408-01-15-04', 0.3190520634184485)
(0, 0, 0, 7, '10408-01-16-02', 0.3452250247053043)
(0, 0, 0, 7, '20186-03-02-04', 0.6585711974101239)
(0, 0, 0, 7, '10408-01-15-00', 0.35954821922911373)
(0, 0, 0, 7, '20402-01-04-00', 0.18299927480111366)
(0, 0, 0, 7, '10408-01-23-00', 0.1905854334522222)
(0, 0, 0, 7, '30402-01-12-02', 0.1239925722492183)
(0, 0, 0, 7, '20402-01-11-00', 0.49529638036505197)
(0, 0, 0, 7, '40703-01-20-02', 0.33898943881743543)
(0, 0, 0, 7, '40703-01-41-00', 0.10062888459632059)
(0, 0, 0, 7, '40703-01-41-01', 0.10058694418372652)
(0, 0, 0, 7, '20402-01-24-00', 0.4757160019213218)
(0, 0, 0, 7, '40703-01-15-00', 0.1489514609847229)
(0, 0, 0, 7, '20402-01-51-00', 0.13601946368768814)
(0, 0, 0, 7, '20402-01-27-01', 0.26756377552876687)
(0, 0, 0, 7, '10408-01-25-00', 0.1685653842924688)
(0, 0, 0, 7, '10408-01-31-00', 0.16455173869212675)
(0, 0, 0, 7, '40703-01-20-01', 0.34301251988527903)
(0, 0, 0, 7, '20402-01-16-00', 0.5642164233041492)
(0, 0, 0, 7, '40703-01-20-03', 0.40546073468959504)
(0, 0, 0, 7, '40703-01-15-02', 0.1542294260725976)
(0, 0, 0, 7, '20402-01-20-00', 0.5658688357646897)
(0, 0, 0, 7, '20186-03-02-05', 0.14879668212489028)
(0, 0, 0, 7, '20402-01-38-00', 0.3856960294921986)
(0, 0, 0, 7, '20402-01-39-00', 0.37655669759630667)
(0, 0, 0, 7, '20402-01-37-00', 0.3826550136151812)
(0, 0, 0, 7, '10408-01-08-00', 1.9839341715529062)
(0, 0, 0, 7, '10408-01-35-00', 0.5084754552295161)
(0, 0, 0, 7, '20402-01-33-00', 0.4214433639213428)
(0, 0, 0, 7, '40703-01-14-01', 0.42406581852426894)
(0, 0, 0, 7, '40703-01-14-00', 0.4318561799530164)
(0, 0, 0, 7, '20402-01-54-00', 0.3871233748329832)
(0, 0, 0, 7, '20402-01-41-01', 0.5548074070434805)
(0, 0, 0, 7, '10408-01-18-01', 0.32110164705147076)
(0, 0, 0, 7, '10408-01-17-00', 0.3020481928803248)
(0, 0, 0, 7, '10408-01-14-05', 0.653978702673857)
(0, 0, 0, 8, '20402-01-24-01', 0.4015791405895466)
(0, 0, 0, 8, '20187-02-01-00', 0.44898380752024253)
(0, 0, 0, 8, '40703-01-07-00', 0.3871091416709136)
(0, 0, 0, 8, '20402-01-34-00', 0.2689111411945831)
(0, 0, 0, 8, '20402-01-30-00', 0.21018656976091812)
(0, 0, 0, 8, '30703-01-29-00', 0.4210211475065471)
(0, 0, 0, 8, '20402-01-32-01', 0.26381559329801246)
(0, 0, 0, 8, '10408-01-20-01', 0.2571306497431063)
(0, 0, 0, 8, '10408-01-20-00', 0.24120003111720426)
(0, 0, 0, 8, '40703-01-18-00', 1.0204514390755475)
(0, 0, 0, 8, '20402-01-45-03', 0.6207593977913518)
(0, 0, 0, 8, '20402-01-44-00', 0.679398361494672)
(0, 0, 0, 8, '40703-01-35-01', 0.31452899119690036)
(0, 0, 0, 8, '10408-01-15-01', 0.3430920204503278)
(0, 0, 0, 8, '10408-01-15-02', 0.22745014181908374)
(0, 0, 0, 8, '10408-01-15-00', 0.3450403132185984)
(0, 0, 0, 8, '20186-03-02-04', 0.6288493518922345)
(0, 0, 0, 8, '10408-01-15-05', 0.3478558374410678)
(0, 0, 0, 8, '40703-01-38-01', 0.3672288785963842)
(0, 0, 0, 8, '20402-01-51-00', 0.20667110075296388)
(0, 0, 0, 8, '20402-01-25-00', 0.6508521109502565)
(0, 0, 0, 8, '20402-01-15-00', 0.649148847286928)
(0, 0, 0, 8, '30703-01-35-00', 0.38751869670485956)
(0, 0, 0, 8, '10408-01-22-00', 0.23486939007934035)
